id,isFrod,probability
Д\286\012170843,0,0.13688744133455225
Д\286\012193428,0,0.1411565374359424
Д\286\012227792,0,0.021834939331647752
Д\286\012286461,0,0.07422470567409513
Д\286\011872283,0,0.006595722732898056
Д\286\012283329,0,0.04818906075501046
Д\286\012259075,0,0.022808618160180247
Д\286\012281143,0,0.07382879428823175
Д\286\012179140,0,0.3974634739865539
Д\286\012219309,0,0.014015138191632998
Д\286\012153744,0,0.015561906211147513
Д\286\012259799,0,0.00749633110367795
Д\286\012155815,0,0.011988543863617942
Д\286\012259116,0,0.03819160059903578
Д\286\012262623,0,0.05503560901064844
Д\286\012277454,0,0.030655152996431987
Д\286\012294317,0,0.01578355360676097
Д\286\011866824,0,0.010877508161371664
Д\286\011866472,0,0.011632431252826272
Д\286\012139617,0,0.008626625898143569
Д\286\012187408,0,0.011335357572051846
Д\286\012279167,0,0.01489698765720616
Д\286\011873433,0,0.006415705657454612
Д\286\011869534,0,0.005678079723130728
Д\286\012218719,0,0.13132637441758113
Д\286\012242364,0,0.050441481659859684
Д\286\012258333,0,0.02491564020455325
Д\286\012301084,0,0.031805907314523665
Д\286\011868972,0,0.005608565128295073
Д\286\012189050,0,0.03281287710672626
Д\286\011867958,0,0.008612026725404684
Д\286\012145676,0,0.007924563581010824
Д\286\012299979,0,0.02641718496159384
Д\286\011867611,0,0.013381298456030102
Д\286\012138655,0,0.15832837659746246
Д\286\012150870,0,0.01820536911133213
Д\286\012204935,0,0.2454335679957167
Д\286\012199753,0,0.16310763706549158
Д\286\012210976,0,0.03592036173198056
Д\286\012216033,0,0.014872938096061888
Д\286\012217199,0,0.20386580015258157
Д\286\012217563,0,0.14943016534999728
Д\286\012222429,0,0.284694991767898
Д\286\012269532,0,0.012266565330584107
Д\286\012271326,0,0.18018142763128908
Д\286\012273789,0,0.4446130675152149
Д\286\012276904,0,0.2022771818986272
Д\286\012279899,0,0.01489682704265961
Д\286\012276474,0,0.13196904308921292
Д\286\012239887,0,0.23883058827599288
Д\286\012286232,0,0.015768767707862286
Д\286\012289061,0,0.041939383098237935
Д\286\012295493,0,0.014669931537393646
Д\286\012295550,0,0.042469326538407924
Д\286\012297178,0,0.2734783277247975
Д\286\012299687,0,0.18713439032244697
Д\286\012300603,0,0.03055561350654698
Д\286\012303179,0,0.2437456318831634
Д\286\012146824,0,0.050133062263687064
Д\286\012157864,0,0.035719534528039484
Д\286\012162767,0,0.029212325955591395
Д\286\012171120,0,0.015803985292283274
Д\286\012179020,0,0.023605139427175032
Д\286\012178881,0,0.2949041586468416
Д\286\012292331,0,0.06434600035159065
Д\286\012303440,0,0.07081130519574533
Д\286\012303883,0,0.06491110448098406
Д\286\011867840,0,0.0035053798115360327
Д\286\011595172,0,0.01070221695707165
Д\286\011592941,0,0.008933150087125903
Д\286\012159273,0,0.11350655802942142
Д\286\012242456,0,0.18102208642932982
Д\286\012142013,0,0.0069621209893395266
Д\286\012214857,0,0.03754270091518869
Д\286\012227630,0,0.012397241814704819
Д\286\012240620,0,0.02542149524626051
Д\286\012262612,0,0.013955774846492885
Д\286\012269740,0,0.01894073048495739
Д\286\012269244,0,0.026462013688248257
Д\286\012150177,0,0.010469216804274976
Д\286\012167642,0,0.048788179688690946
Д\286\012192806,0,0.2835580613727973
Д\286\012235314,0,0.027577996559696293
Д\286\012268711,0,0.21440982473665374
Д\286\012298553,0,0.04014708018930429
Д\286\012143166,0,0.4186534272385356
Д\286\012272261,0,0.020239951597485737
Д\286\011868259,0,0.10006984888794401
Д\286\012156651,0,0.12665892924386887
Д\286\012185615,0,0.06949399450445821
Д\286\012204109,1,0.5371063219150088
Д\286\012230255,0,0.15633059903537236
Д\286\012233561,0,0.15303429952033568
Д\286\012249091,0,0.022255756487443934
Д\286\012255827,0,0.08817389858706874
Д\286\012285719,0,0.05473831263602115
Д\286\011594112,1,0.6174352948400369
Д\286\011591728,0,0.010037376149173077
Д\286\012269768,0,0.20270762517969326
Д\286\012267751,0,0.0187086641285531
Д\286\012211891,0,0.20036468489403209
Д\286\012232618,0,0.22129430215003446
Д\286\011592293,0,0.006268918005556709
Д\286\012239509,0,0.022536253369585584
Д\286\012277420,0,0.009162923808869438
Д\286\011593332,0,0.1891812950366685
Д\286\011868433,0,0.00651354857952086
Д\286\011869770,0,0.008775922420887086
Д\286\012189274,0,0.24971352122727036
Д\286\012192463,0,0.016160237164033094
Д\286\012192076,0,0.059039246586019084
Д\286\012192473,0,0.027251415744222376
Д\286\012202943,0,0.03559141211336436
Д\286\012206648,0,0.10612168344136415
Д\286\012207960,1,0.5079810572726499
Д\286\012214227,0,0.1540746298921875
Д\286\012258863,0,0.0514192575178937
Д\286\012260891,0,0.04405917991679892
Д\286\012265305,0,0.020408114109769285
Д\286\012268437,0,0.01435165900943032
Д\286\012246999,0,0.02308517323151051
Д\286\012276899,0,0.050354601571165065
Д\286\012287786,0,0.2783132810560579
Д\286\012293636,1,0.5487647829528275
Д\286\012222162,0,0.1836875913203538
Д\286\012273155,0,0.025465564595610547
Д\286\011593818,0,0.010066074303107488
Д\286\012162347,0,0.07946582066255559
Д\286\012216640,0,0.01747509127792339
Д\286\012279966,0,0.015182407609012908
Д\286\012160499,0,0.03389013077653281
Д\286\012290754,0,0.26681418514050564
Д\286\012289421,0,0.17988739535054515
Д\286\011868983,0,0.010011363443137546
Д\286\012183915,0,0.10469641061761199
Д\286\012139882,0,0.007245446321369547
Д\286\012152484,0,0.040255577022323026
Д\286\012183666,0,0.013340720109858527
Д\286\012196397,0,0.10035438072570803
Д\286\012221320,0,0.039690020759371315
Д\286\012237015,0,0.025133295216709015
Д\286\012244416,0,0.0073414482166792114
Д\286\012281174,0,0.13014845440067946
Д\286\011871211,0,0.10062797564419479
Д\286\012243806,0,0.010938199084176859
Д\286\012272511,0,0.014944319800203281
Д\286\012277977,0,0.05188454855244268
Д\286\012288609,0,0.103964037392728
Д\286\012163441,0,0.40659682913792694
Д\286\012215953,0,0.013692419072373653
Д\286\012226707,0,0.08927433548237151
Д\286\012245068,0,0.036221228594023984
Д\286\012264276,0,0.0772756673776987
Д\286\012282805,0,0.047301813351087206
Д\286\012172948,0,0.30210624101063915
Д\286\012190715,0,0.09070189739341551
Д\286\012268110,0,0.008549290504701117
Д\286\012250546,0,0.032400836095802986
Д\286\012260441,0,0.020939323273432026
Д\286\012268050,0,0.016206109255727654
Д\286\012277676,0,0.013465190480616668
Д\286\012294857,0,0.008259127376302904
Д\286\012303308,0,0.0816643255431833
Д\286\012158176,0,0.03415812436544432
Д\286\012270890,0,0.06274168413005998
Д\286\012291523,0,0.014393728451140552
Д\286\012239758,0,0.02436249760702456
Д\286\011591687,0,0.19737226214123774
Д\286\011595628,0,0.14422340441645354
Д\286\011865438,0,0.1276778216446926
Д\286\011867012,0,0.20514690810663688
Д\286\011867480,0,0.010555770653655424
Д\286\012143839,0,0.044908713793491026
Д\286\012172553,0,0.13084189560793735
Д\286\012176640,0,0.0491222293242069
Д\286\012180204,0,0.01356840656188563
Д\286\012184680,0,0.086364121602237
Д\286\012185041,0,0.044291982298571085
Д\286\012187416,0,0.01221624546403468
Д\286\012189953,0,0.027194165897907317
Д\286\012193071,0,0.35443561592811534
Д\286\012195377,1,0.7786261020407164
Д\286\012207368,0,0.037239788010377
Д\286\012232989,0,0.038147797502550505
Д\286\012250668,0,0.07227009592244249
Д\286\012256023,0,0.013622014829543127
Д\286\012258608,0,0.03509607519586291
Д\286\012260596,0,0.16255126175617435
Д\286\012255267,0,0.39420649641690764
Д\286\012287422,0,0.06132929440082549
Д\286\012192975,0,0.020832771963669023
Д\286\011872916,0,0.00868411303433767
Д\286\012153840,0,0.05049666537871784
Д\286\012211065,0,0.25762062306930267
Д\286\012249116,0,0.1095592818221878
Д\286\012254734,0,0.028769976379365767
Д\286\012261562,0,0.022741118249216378
Д\286\012269369,0,0.013964698514348303
Д\286\012271997,0,0.03952291781499221
Д\286\012282314,0,0.029188319745938975
Д\286\012286297,0,0.023022686040622693
Д\286\012286210,0,0.032426264710702916
Д\286\012186308,0,0.028849568281749418
Д\286\012208911,0,0.24334599320691894
Д\286\012270926,0,0.01197474834459331
Д\286\012303959,0,0.010256147562497295
Д\286\012196105,0,0.024990138198105596
Д\286\012233371,0,0.009351117603449605
Д\286\012282888,0,0.05918366508777784
Д\286\012156313,0,0.03409300964751042
Д\286\012281301,0,0.01583249911904983
Д\286\012139607,0,0.013607285782275111
Д\286\012168676,0,0.07147253781271125
Д\286\012191285,0,0.016658452229701876
Д\286\012214850,0,0.07580839093398782
Д\286\012228371,0,0.028484196841277096
Д\286\012236771,0,0.009799121885731808
Д\286\012259874,0,0.01815469844618659
Д\286\012274411,0,0.009178267345306034
Д\286\012154572,0,0.08056417567954859
Д\286\012179860,0,0.015447247643151574
Д\286\012205179,0,0.01032486254083118
Д\286\012274757,1,0.6290103699232084
Д\286\012187508,0,0.024927269993015685
Д\286\011594260,0,0.24574923014378433
Д\286\012197252,0,0.01796328227073734
Д\286\012215886,0,0.10378341138990857
Д\286\012229370,0,0.06740183558443379
Д\286\012249142,0,0.028071947126151946
Д\286\012253674,0,0.05228251439926575
Д\286\012262760,0,0.23987795665425127
Д\286\012271331,0,0.02176405102030131
Д\286\012239771,0,0.012387214045565982
Д\286\012247745,0,0.25166767402706985
Д\286\012218411,0,0.023752546248892836
Д\286\012249610,0,0.02059636506206759
Д\286\012281881,0,0.017509527680129814
Д\286\012195701,0,0.006616504926334678
Д\286\012227377,0,0.04255902685743396
Д\286\012278581,0,0.01420111671149344
Д\286\012192753,0,0.01489484719732828
Д\286\012212807,0,0.014825745746111424
Д\286\012231639,0,0.014603515982764074
Д\286\012252043,0,0.012984300526187355
Д\286\012268981,0,0.024299965176797046
Д\286\012279070,0,0.018942191674071837
Д\286\012305785,0,0.02352757187684707
Д\286\011591098,0,0.005776387816264424
Д\286\012153041,0,0.07757430683021241
Д\286\012156840,0,0.01694319101747378
Д\286\012153413,0,0.21508675656846787
Д\286\012162877,0,0.06847896119393854
Д\286\012163597,0,0.018035855987091967
Д\286\012177934,0,0.10502801159877954
Д\286\012179184,0,0.013079123330156988
Д\286\012204034,0,0.2479933848692042
Д\286\012243330,0,0.02873055573748021
Д\286\012245288,0,0.04348842888729048
Д\286\012250432,0,0.2051123931134113
Д\286\012253993,0,0.13144218997830487
Д\286\012257994,0,0.04844913504967198
Д\286\011869050,0,0.012217771638052403
Д\286\011872742,0,0.005992534494483731
Д\286\012225967,0,0.0251791653345667
Д\286\012241400,0,0.010622083017683057
Д\286\012245510,0,0.19686881284369642
Д\286\012251269,0,0.16060653230236024
Д\286\012185609,0,0.02271456491660202
Д\286\012192132,0,0.2897189686430387
Д\286\012254373,0,0.012145960606516784
Д\286\012145003,0,0.016191062398132675
Д\286\012147637,1,0.6674581051603536
Д\286\012217318,0,0.018975884290345725
Д\286\012281013,0,0.14352078732605142
Д\286\011867295,0,0.014599462372165372
Д\286\012206556,0,0.025353151779467273
Д\286\012296483,0,0.20413986703458858
Д\286\012303364,0,0.01489682704265961
Д\286\012162180,0,0.019825377236218245
Д\286\012200347,1,0.7832974996274135
Д\286\011872000,0,0.011808967303738512
Д\286\012186401,0,0.10772934480560452
Д\286\012242802,0,0.16337118945372986
Д\286\012289162,0,0.01875583986165714
Д\286\012299150,1,0.6827522118411662
Д\286\012240821,0,0.018584873050389014
Д\286\011592249,1,0.6039632319881341
Д\286\012144393,0,0.010715536908128862
Д\286\012180477,0,0.013650358416947745
Д\286\012305788,0,0.012179101910253618
Д\286\011593067,0,0.03182064420386099
Д\286\012145341,0,0.017564707649785214
Д\286\012157216,0,0.2380151482262951
Д\286\012163320,0,0.2562478305726275
Д\286\012199291,0,0.03757248559937517
Д\286\012210115,0,0.028287469821778714
Д\286\012298951,0,0.025111791165963043
Д\286\012198601,0,0.010892533763485274
Д\286\012293216,0,0.045188041004117566
Д\286\012147512,0,0.0020984126642304562
Д\286\012204731,0,0.09984305207482537
Д\286\012174262,1,0.7359621853522558
Д\286\012199045,0,0.04782799544441673
Д\286\012231354,0,0.0220313304675774
Д\286\012265720,0,0.13979552752703955
Д\286\012261393,0,0.08150813148051812
Д\286\012260170,0,0.01968032760952023
Д\286\012162471,0,0.026045047965759186
Д\286\012173835,0,0.010536566746591413
Д\286\012183118,0,0.011327838528620005
Д\286\012200014,0,0.012356851225598212
Д\286\011873099,0,0.1144951645314549
Д\286\012142352,0,0.010748074180390407
Д\286\012144370,0,0.11667949057096297
Д\286\012146728,0,0.002714395998465626
Д\286\012152986,0,0.12776889373948197
Д\286\012155653,0,0.1844751627611718
Д\286\012159541,0,0.04816577551405709
Д\286\012170340,1,0.7164484250213614
Д\286\012220458,0,0.11357597106971024
Д\286\012226934,0,0.29162604162435724
Д\286\012231409,0,0.025399914612775687
Д\286\012234533,0,0.01918425022427788
Д\286\012242507,0,0.3125339014247839
Д\286\012244944,1,0.7642684882260073
Д\286\012262158,0,0.02174856021750879
Д\286\012301829,0,0.06661425520113007
Д\286\012138439,0,0.2685627175799892
Д\286\011872680,0,0.13875055640301642
Д\286\012184883,0,0.10712014584419537
Д\286\012190840,0,0.1810380087336951
Д\286\012196973,0,0.10370365233067455
Д\286\012197693,0,0.3148689242626673
Д\286\012206073,0,0.12263655179787228
Д\286\012147027,0,0.004008184732201018
Д\286\012217234,0,0.11253236279144495
Д\286\012182717,0,0.12282274577761233
Д\286\012229288,0,0.02799181370549825
Д\286\012256241,0,0.07421117451313712
Д\286\012270331,0,0.025376384042531067
Д\286\012284958,0,0.26477316819504737
Д\286\012198136,0,0.011296446557388214
Д\286\012215341,0,0.09877933748386485
Д\286\012176309,0,0.3085903951478019
Д\286\012253345,0,0.022556065216275244
Д\286\012271904,0,0.029256708247596085
Д\286\012291375,0,0.012777678546274955
Д\286\012194032,0,0.018134017443764965
Д\286\012251881,0,0.012253858251364911
Д\286\012174916,0,0.31972887258203536
Д\286\012289525,0,0.056270124080816
Д\286\012298692,0,0.029565014275959388
Д\286\012285863,0,0.08190878411630438
Д\286\011871247,0,0.009711516388183171
Д\286\012181779,0,0.13983497665762026
Д\286\011867891,0,0.017929485559416054
Д\286\012169779,0,0.29775689081558554
Д\286\012198031,0,0.050017388607415704
Д\286\012237184,0,0.01764194641296053
Д\286\011869033,0,0.015721572863250523
Д\286\012280288,0,0.23224336541500143
Д\286\012138581,0,0.037156618677159914
Д\286\012145757,0,0.161177832704686
Д\286\012213361,0,0.026140382549957996
Д\286\012202757,0,0.06959709298102747
Д\286\011868220,0,0.008803716726834054
Д\286\011870125,0,0.007036901239809331
Д\286\012148150,0,0.020980128931396395
Д\286\012173548,0,0.023395492618862035
Д\286\011872044,0,0.009192642973894511
Д\286\012260830,0,0.044204650201631925
Д\286\012280761,0,0.02218320388694325
Д\286\012304831,0,0.23044478562114515
Д\286\012195232,0,0.013657873675538314
Д\286\012263914,0,0.05694872365974351
Д\286\011868596,0,0.127437010972209
Д\286\012142037,0,0.0027656143513822163
Д\286\012155156,0,0.017340927127770522
Д\286\012194931,0,0.028872194750983078
Д\286\012214338,0,0.012373218492042062
Д\286\012216658,0,0.019501038115034154
Д\286\012218639,0,0.04127367215200148
Д\286\012219101,0,0.03485733424705511
Д\286\012228936,0,0.024602127378005406
Д\286\012241005,0,0.012515877748000726
Д\286\012276591,0,0.0598072756280349
Д\286\012278424,0,0.14291311652122324
Д\286\012280182,0,0.08182488079885424
Д\286\012281906,0,0.08151217644416733
Д\286\012293638,0,0.05915329642049256
Д\286\012295967,0,0.009613777390720843
Д\286\012290393,0,0.03626739632411259
Д\286\012287904,0,0.03443629259454611
Д\286\012305879,0,0.25631993217766746
Д\286\011594536,0,0.011093549019274004
Д\286\012164284,0,0.025483495159855644
Д\286\012173009,0,0.03303837674085397
Д\286\012179352,0,0.2743278639310905
Д\286\012187303,0,0.1285668041007036
Д\286\012191558,0,0.054852146818363236
Д\286\012293494,0,0.17787417787603266
Д\286\012304564,0,0.24938292103109647
Д\286\012217174,1,0.5689840256290118
Д\286\011869541,0,0.1458418339292872
Д\286\012209436,0,0.015094973816435707
Д\286\012162572,0,0.18600036077983328
Д\286\012183057,0,0.00760215464914353
Д\286\012207005,0,0.11571245980140867
Д\286\012219724,0,0.07297155888268166
Д\286\012260789,0,0.02027408493552995
Д\286\012214853,0,0.016639277959628284
Д\286\012139956,0,0.06052208151082547
Д\286\012144561,0,0.005217099150627367
Д\286\012251328,0,0.12996596407347102
Д\286\012264038,0,0.05440126721987636
Д\286\012151065,0,0.032885712389170284
Д\286\012272803,0,0.027332354683891214
Д\286\012174948,0,0.2187573547572782
Д\286\012144256,0,0.025427962170552765
Д\286\011592459,0,0.11933846045419168
Д\286\012187376,0,0.01119745871685516
Д\286\012226545,0,0.015410784009329905
Д\286\012276417,0,0.017689170372821673
Д\286\012221068,0,0.01989165806473247
Д\286\012236754,0,0.023842023317028782
Д\286\012270882,1,0.8747574738336885
Д\286\011597315,0,0.008000110798671328
Д\286\012270627,0,0.010110802221929137
Д\286\012216325,0,0.035771446392708406
Д\286\012237789,0,0.09667957986726827
Д\286\012254390,0,0.042864853288378454
Д\286\012272750,0,0.2536293584972644
Д\286\012297075,0,0.2654533129664293
Д\286\011867148,0,0.10334671499746591
Д\286\012151642,0,0.020066890087748267
Д\286\011871739,0,0.47570351380686404
Д\286\012282739,0,0.31650321575422835
Д\286\011872204,0,0.08050534369901387
Д\286\012147817,1,0.8716364405987657
Д\286\012191855,0,0.21438344418178248
Д\286\012201931,0,0.26498810975662956
Д\286\012146443,0,0.025280704157633782
Д\286\012210882,0,0.021840405410838124
Д\286\012215163,0,0.016921217745382345
Д\286\012215371,0,0.06581954738695914
Д\286\012239797,0,0.20619230774168779
Д\286\012263499,0,0.3489212613903788
Д\286\012266088,0,0.012178566109963975
Д\286\012269140,0,0.0402903776334883
Д\286\012274873,0,0.08805473129484007
Д\286\012277438,0,0.036740003081468714
Д\286\012289514,0,0.026094257641093768
Д\286\012294765,0,0.08328091219402747
Д\286\011597176,1,0.8183336046912308
Д\286\012168245,0,0.013622014829543127
Д\286\012283591,0,0.08580872630281923
Д\286\012171638,0,0.013128833871935816
Д\286\012183712,0,0.12139399123604075
Д\286\012179275,0,0.056167681784061174
Д\286\012254953,0,0.010939267320703414
Д\286\012257988,0,0.011563240486220441
Д\286\012276902,0,0.02691366911611921
Д\286\012296127,0,0.024859431729159706
Д\286\012167907,0,0.021278251685208867
Д\286\012222060,0,0.01654595270462125
Д\286\012233201,0,0.07181263517543052
Д\286\012249072,0,0.016296959746847757
Д\286\012266917,0,0.22289627745538712
Д\286\011594946,0,0.006080878499082335
Д\286\012176229,0,0.03183582232618087
Д\286\012217119,0,0.010443094347238911
Д\286\012250923,0,0.010202817359174058
Д\286\012186304,0,0.0210873556273849
Д\286\012277219,0,0.06131617990622318
Д\286\011594037,0,0.01833376335997562
Д\286\012251371,0,0.136913704705257
Д\286\012262886,0,0.008117660251573426
Д\286\012296358,0,0.020236944342250374
Д\286\012209690,0,0.027540987277484875
Д\286\012210691,0,0.07971481573611773
Д\286\012148466,0,0.0715737741457655
Д\286\012292089,0,0.1778168839283256
Д\286\012258948,0,0.04218193314823027
Д\286\011595108,0,0.00822050731155003
Д\286\011866015,0,0.013186904314823833
Д\286\011871613,0,0.00397632181026768
Д\286\012183709,0,0.014413134213406047
Д\286\012182332,0,0.03975090230411601
Д\286\012186420,0,0.015770807193864353
Д\286\012193566,0,0.011893016281717857
Д\286\012197729,0,0.07828346746170804
Д\286\012204665,1,0.6283041235934401
Д\286\012236321,0,0.14567815339982515
Д\286\012256581,0,0.013781707348589314
Д\286\012261914,0,0.012359686400546712
Д\286\012262798,0,0.4190613624855565
Д\286\012272609,0,0.185581770306574
Д\286\012287454,0,0.09832545408520472
Д\286\012155086,0,0.1207497546512027
Д\286\012212397,0,0.015698418100878138
Д\286\011873811,0,0.02031773548431798
Д\286\012156613,0,0.06182795937866549
Д\286\012216679,0,0.10204506916617649
Д\286\012270227,0,0.008339158148669345
Д\286\012272078,0,0.06843778340819393
Д\286\012286741,0,0.014602767547564132
Д\286\012179343,0,0.15191887951214497
Д\286\011592183,0,0.009978857488285559
Д\286\012160605,0,0.016800168711225093
Д\286\012179932,0,0.01780396571806597
Д\286\012236472,0,0.10044969215648054
Д\286\012297223,0,0.08479035551621394
Д\286\012249993,0,0.01359875139745935
Д\286\011869974,0,0.007729045400371248
Д\286\012176170,0,0.03752932434377492
Д\286\012195939,0,0.14974779264500523
Д\286\012252160,0,0.02817185982238189
Д\286\012266147,0,0.1459986236825415
Д\286\012286302,0,0.013630538688275544
Д\286\012139879,0,0.2010279881743749
Д\286\012158967,0,0.02012394160506225
Д\286\012186626,0,0.027677278796978896
Д\286\012198512,1,0.7668335487319345
Д\286\012241425,0,0.04957788511436693
Д\286\012258412,0,0.08530376984477363
Д\286\012194157,0,0.07979464055068695
Д\286\012216171,0,0.22682397065218726
Д\286\012225203,0,0.17241558605034893
Д\286\012242286,0,0.26675995908572936
Д\286\012249168,1,0.5046671554688004
Д\286\012259702,0,0.011468836866320371
Д\286\012271795,0,0.01758456173568914
Д\286\011868575,0,0.1562779360022361
Д\286\012161088,0,0.014118034109211497
Д\286\012248057,0,0.021265138657187592
Д\286\012240445,0,0.021496902433561078
Д\286\012219050,0,0.021428487339106902
Д\286\012233291,0,0.014813049396266308
Д\286\012255771,0,0.014235378125098997
Д\286\012272332,0,0.09477637104046216
Д\286\011593840,0,0.11111016629106496
Д\286\012159422,0,0.1677764507017003
Д\286\012161227,0,0.01641580476080664
Д\286\012164259,0,0.030044794695331858
Д\286\012165289,0,0.2419277413098675
Д\286\012168209,0,0.021070085045134284
Д\286\012176090,0,0.06857196255495464
Д\286\012181565,0,0.06460054181152333
Д\286\012181479,0,0.21841884747973617
Д\286\012183202,0,0.022372984527268134
Д\286\012205529,0,0.2045503472333529
Д\286\012228476,0,0.14998626752945632
Д\286\012247534,0,0.045556653162806916
Д\286\012251559,0,0.016335173399519873
Д\286\012252735,0,0.016648188798965735
Д\286\012252427,0,0.037584158587695884
Д\286\012253229,0,0.018794997649232106
Д\286\012258001,0,0.10166974852470496
Д\286\012260500,0,0.04412619594500225
Д\286\012269887,0,0.029294772821158627
Д\286\012286315,0,0.11253236279144495
Д\286\012236782,0,0.015988327058625247
Д\286\012240589,0,0.04907599320850715
Д\286\012258753,0,0.12322482493710589
Д\286\012260413,0,0.01536308480484359
Д\286\012265385,0,0.04782799544441673
Д\286\012274191,0,0.011279074051689049
Д\286\012148059,0,0.02242373175200374
Д\286\012198265,0,0.026411807279958843
Д\286\012193904,0,0.024216806083994995
Д\286\012219740,0,0.168045104189818
Д\286\012239600,0,0.07443088458749472
Д\286\012256137,0,0.019872695930481833
Д\286\011865807,0,0.007085173850284737
Д\286\011870433,0,0.026018144984443246
Д\286\012218009,0,0.014334363969691974
Д\286\012161669,0,0.1719964448123447
Д\286\012186151,0,0.013420097464064891
Д\286\012250300,0,0.1447346990224552
Д\286\012260932,0,0.01604145980534868
Д\286\011866635,0,0.006992608027533836
Д\286\012158328,0,0.022006673603564907
Д\286\012264650,0,0.02329541323195562
Д\286\012304726,0,0.03841227266046487
Д\286\011592389,0,0.019066572411650894
Д\286\012154909,0,0.006882987872378276
Д\286\012168654,1,0.7747335296265084
Д\286\012178995,0,0.01424273732761682
Д\286\012185517,0,0.018537984656013903
Д\286\012190422,0,0.03877743808568323
Д\286\012218518,1,0.6483719142801241
Д\286\012234136,0,0.014304501408156717
Д\286\012259329,0,0.28227316520218243
Д\286\012150644,0,0.011721128922070927
Д\286\012207659,0,0.017537677821418247
Д\286\011871851,0,0.005416646946079344
Д\286\012146292,1,0.70084623318215
Д\286\012238221,0,0.013923971877852073
Д\286\012297912,0,0.01503682926608288
Д\286\012146489,0,0.026304169418050465
Д\286\012182613,0,0.06973551722866156
Д\286\012215965,0,0.2880289289857107
Д\286\012268448,0,0.0140301173757984
Д\286\012142703,0,0.005460791289534154
Д\286\012208244,0,0.05850474752739833
Д\286\012227530,0,0.21319161031863634
Д\286\012191372,0,0.012850190439186459
Д\286\012266083,1,0.8749115197097105
Д\286\012145240,0,0.003746755362379654
Д\286\012150948,1,0.8505391807257555
Д\286\012153870,1,0.9026059041032223
Д\286\012158079,0,0.031268749794430444
Д\286\012160210,0,0.013622014829543127
Д\286\012162738,0,0.010287623192937771
Д\286\012173700,0,0.009267825641288703
Д\286\012198979,0,0.012499084856340083
Д\286\012214723,0,0.16144432700565312
Д\286\012235239,0,0.02114968474518575
Д\286\012239323,0,0.013531665021738118
Д\286\012238871,0,0.015890484274036713
Д\286\012243006,0,0.2364595369139305
Д\286\012239811,0,0.047848680474740925
Д\286\012246746,0,0.13531826796377797
Д\286\012248135,0,0.018601298616643547
Д\286\012240952,0,0.017714071637853275
Д\286\012263702,0,0.14283349638088766
Д\286\012179506,0,0.0225134967050618
Д\286\012198349,0,0.024509181502871707
Д\286\012203509,0,0.03490922380525695
Д\286\012208938,0,0.02127906438683922
Д\286\012219111,0,0.01459299008812335
Д\286\012230415,0,0.2058586507790894
Д\286\012239363,0,0.062337672801325246
Д\286\012236740,0,0.07674929826202345
Д\286\012278896,0,0.017066662227473037
Д\286\012288294,0,0.014605363510510672
Д\286\012168769,0,0.04360360422213327
Д\286\012140702,0,0.02168535585270507
Д\286\012184885,0,0.03967757870477266
Д\286\012207352,0,0.053069959844577554
Д\286\012239749,0,0.015510164875267532
Д\286\012273383,0,0.17663443178964033
Д\286\012290821,0,0.02828327293931897
Д\286\012259756,0,0.015950107611837943
Д\286\012283159,0,0.03162796477870865
Д\286\012190645,0,0.11853228767768076
Д\286\012299982,0,0.2800691060706516
Д\286\012208778,0,0.015064613557531258
Д\286\012176114,0,0.03473067281307009
Д\286\012199838,0,0.13632092094154633
Д\286\012231503,0,0.10178692832080674
Д\286\012269889,0,0.029258133041867248
Д\286\012295256,0,0.014481224656020234
Д\286\011871982,0,0.011382902326037843
Д\286\012287512,0,0.019195001597834577
Д\286\012299917,0,0.0788008915624705
Д\286\012224594,0,0.022045685693245536
Д\286\012264228,0,0.019753292381342498
Д\286\011871187,0,0.010937443070403608
Д\286\012142651,0,0.034612104120031406
Д\286\012157699,0,0.08085229990709926
Д\286\012283368,0,0.02401801523696763
Д\286\012230344,0,0.018447906946983995
Д\286\012274565,0,0.017758739621107016
Д\286\012181329,0,0.034748509357200745
Д\286\012214210,0,0.28952749281932577
Д\286\012277826,0,0.3261366251741574
Д\286\011870961,0,0.017214188337422408
Д\286\012139041,0,0.22878709038314826
Д\286\012140210,0,0.01140776878676711
Д\286\012146033,0,0.011879094603486899
Д\286\012196863,0,0.01776577244285822
Д\286\012214995,0,0.042262442404281855
Д\286\012216048,0,0.08329394105180987
Д\286\012223769,0,0.015520073154688351
Д\286\012225591,0,0.12082813705414212
Д\286\012230021,0,0.034857490084342496
Д\286\012233261,0,0.13888520244779354
Д\286\012237105,0,0.021569224168625837
Д\286\012242145,0,0.2770457950572136
Д\286\012280547,0,0.040614636008403635
Д\286\012283941,0,0.265416355026172
Д\286\012285056,0,0.010460990019677681
Д\286\012298710,0,0.24383237929195553
Д\286\012300595,0,0.04318036756396979
Д\286\012297067,0,0.02539938220115853
Д\286\012301431,0,0.011792133182405453
Д\286\012302831,0,0.05752739547005888
Д\286\012306551,0,0.01017550451903647
Д\286\012143425,0,0.08221149626811837
Д\286\012147959,0,0.007979185739120435
Д\286\012152470,0,0.03492636439292706
Д\286\012152166,0,0.05286401485816279
Д\286\012149871,0,0.07051781018193465
Д\286\012174520,0,0.051133726691994105
Д\286\012191738,0,0.03737753157245012
Д\286\012205846,0,0.013064415543092713
Д\286\012298633,0,0.030754472985073462
Д\286\012219650,0,0.04235530012424413
